product-export-2025-09-09-184120
product_id;product_name;status;external_reference;short_description;description;slug;unit;minimum_quantity_to_order;supplier;hs_code;country_of_origin;meta_title;meta_description;brand;filter_tags;search_keywords;primary_category;categories;specifications;attributes;images;variant_image;sku;option_name_1;option_value_1;option_name_2;option_value_2;option_name_3;option_value_3;option_name_4;option_value_4;supplier_sku;weight;stock;gtin;stockplace;vat_percentage;price;compare_price;purchase_price;stock_price;always_orderable;package_size;dimension_width;dimension_height;dimension_length
72988;Kickfjäder Baotian/Gy6/Kymco 4T/2T;published;;;"<p>Kickfjäder Baotian/Gy6/Kymco 4T</p>
<p>Baotian, Euroscooter, TMS, Qingi, Motogino, 4W-moto, Kymco(4t) QMB139, PGO, Peugeot, SYM m.fl</p>";kickfjader-baotiangy6kymco-4t2t;st;1.0;;;;;;;;;Moped / Scooter kategorier > Pedaler;"Moped / Scooter kategorier > Motordelar; Moped / Scooter kategorier > Motordelar; Moped / Scooter kategorier > Pedaler; Moped / Scooter kategorier > Pedaler";;;https://nycdn.nyehandel.se/store_f2366149-15ad-469a-9ecd-ed9f175d3e11/images/6pSjQMlSFn1OdCK1742391665.jpeg;;550028220;;;;;;;;;;0;5.00;550028220;AI17-A3;25;31.2;0;7.2;7.2;;1;;;
73369;Hjulaxel Zundapp 510 / 515 / 517 /529  m12x165;published;;;"<p>Bakaxel Zundapp 517</p>
<p>Framaxel 1961-1963</p>
<p>Bakaxel 1964-1983</p>
<p>433 Super Combinette (266, 3-vxl.)<br>441 C50 Super (266/278, 3-vxl.)<br>510 Sport Combinette (267, 3-vxl.)<br>514 KS100 (281)<br>515 Sport Combinette / KS50 (267, 3-vxl. &amp; 276, 4-vxl.)<br>516 KS50/KS50 Super SL (283, 5-vxl.)<br>517 C/CS50/GS/GT50 (278, 3-vxl.) (NL)<br>517 GTS50 (280, 4-vxl.) (DE)<br>517 KS50 (278, 3-vxl.) (SE)<br>517 KS50 (284, 5-vxl.) (DE)<br>517 KS50/GTS50 (280, 4-vxl.) (NL)<br>529 CS50 (278, 3-vxl.) (NL)<br>529 GTS50 (280, 4-vxl.) (DE)<br>529 KS50 (278, 3-vxl.) (SE)<br>529 KS50/GTS50 (280, 4-vxl.) (NL)<br>530 KS50/KS80 (284/314, 5-vxl.)</p>";bakaxel-zundapp-517-m12x160;st;1.0;;;;;;;;;Moped / Scooter kategorier > Hjul;"Moped / Scooter kategorier > Hjul; Moped / Scooter kategorier > Hjul";;;"https://nycdn.nyehandel.se/store_f2366149-15ad-469a-9ecd-ed9f175d3e11/images/csgSX7clhw1R0MG1742391711.jpeg;https://nycdn.nyehandel.se/store_f2366149-15ad-469a-9ecd-ed9f175d3e11/images/aAM3CfRlpeM6QIz1742391711.jpeg;https://nycdn.nyehandel.se/store_f2366149-15ad-469a-9ecd-ed9f175d3e11/images/5NHgyLjmcqnWKtt1742391711.jpeg;https://nycdn.nyehandel.se/store_f2366149-15ad-469a-9ecd-ed9f175d3e11/images/YQkP5IuuhFDCgMk1742391711.jpeg;https://nycdn.nyehandel.se/store_f2366149-15ad-469a-9ecd-ed9f175d3e11/images/f5SFlhAD2PrLdAy1742391712.jpeg";https://nycdn.nyehandel.se/store_f2366149-15ad-469a-9ecd-ed9f175d3e11/images/csgSX7clhw1R0MG1742391711.jpeg;55008270;;;;;;;;;;160;7.00;55008270;AI14-C4;25;79.2;0;33.55;33.55;;1;;;
73719;Förgasare 4 takt Sym/Kymco/Piaggio/Gy6;published;;;<p>Förgasare 4 Tackt Sym/Kymco/Piaggio/Gy6</p>;forgasare-4-takt-symkymcopiaggiogy6;st;1.0;;;;;;;;;Moped / Scooter kategorier > Förgasare;"Moped / Scooter kategorier > Förgasare; Moped / Scooter kategorier > Förgasare; Moped / Scooter kategorier > Förgasare";;;https://nycdn.nyehandel.se/store_f2366149-15ad-469a-9ecd-ed9f175d3e11/images/KfuH58ixW37goAZ1742391770.jpeg;;550014868;;;;;;;;;;0;2.00;550014868;AB1-B5;25;472;0;134.7;134.7;;1;;;
74480;Variator vikter sats 16X13 5.0 gram;published;;;<p>Variator vikter sats 16X13 5.0 gram</p>;variator-vikter-sats-16x13-50-gram;st;1.0;;;;;;;;;Moped / Scooter kategorier > Variatorvikter;"Moped / Scooter kategorier > Variator; Moped / Scooter kategorier > Variatorvikter; Moped / Scooter kategorier > Variatorvikter";;;"https://nycdn.nyehandel.se/store_f2366149-15ad-469a-9ecd-ed9f175d3e11/images/IOQB4hzLnCVrLpX1742391835.jpeg;https://nycdn.nyehandel.se/store_f2366149-15ad-469a-9ecd-ed9f175d3e11/images/TslpjAWgpgAgroF1742391835.jpeg;https://nycdn.nyehandel.se/store_f2366149-15ad-469a-9ecd-ed9f175d3e11/images/oeXNQ0dsSlzEwr31742391835.jpeg;https://nycdn.nyehandel.se/store_f2366149-15ad-469a-9ecd-ed9f175d3e11/images/6XdcsuiYc8hxHDF1742391836.jpeg";;55005976;;;;;;;;;;0;3.00;55005976;Z4-D11;25;47.2;0;13;13;;1;;;
75090;Packbox 20X26X4 (Zundapp);published;;;"<p>Packbox 20X26X4 (Zundapp)</p>
<p>Bara till 4 och 5 växel </p>";packbox-20x26x4-zundapp;st;1.0;;;;;;;;;Moped / Scooter kategorier > Packningar / packboxar;"Moped / Scooter kategorier > Packningar / packboxar; Moped / Scooter kategorier > Packningar / packboxar; Moped / Scooter kategorier > Packningar / packboxar; Moped / Scooter kategorier > Packningar / packboxar; Moped / Scooter kategorier > Packningar / packboxar";;;"https://nycdn.nyehandel.se/store_f2366149-15ad-469a-9ecd-ed9f175d3e11/images/g0Zh3uXyKRz25BM1742391867.jpeg;https://nycdn.nyehandel.se/store_f2366149-15ad-469a-9ecd-ed9f175d3e11/images/goXVO1Uphg25ecR1742391867.jpeg;https://nycdn.nyehandel.se/store_f2366149-15ad-469a-9ecd-ed9f175d3e11/images/CstPHT8CN7OajM11742391867.jpeg";https://nycdn.nyehandel.se/store_f2366149-15ad-469a-9ecd-ed9f175d3e11/images/g0Zh3uXyKRz25BM1742391867.jpeg;550011907;;;;;;;;;;0;13.00;550011907;AH1-G5;25;31.2;0;1.39;15.65;;1;;;
75450;Tändspole replica Bosch Lilla 46,5Mm;published;;;"<p data-start=""398"" data-end=""812"" class="""">Denna <strong data-start=""430"" data-end=""450"">eftermarknadsdel</strong>, inspirerad av <strong data-start=""466"" data-end=""487"">Bosch mini system</strong>, har en <strong data-start=""496"" data-end=""509"">tändspole</strong> på <strong data-start=""513"" data-end=""524"">46,5 mm</strong> och passar flera mindre motorer och mopeder. Även om den inte är ett <strong data-start=""594"" data-end=""612"" data-is-only-node="""">original Bosch</strong>-komponent, erbjuder denna <strong data-start=""639"" data-end=""652"">tändspole</strong> hög kvalitet och pålitlig prestanda för din motor. Den är ett kostnadseffektivt alternativ för de som söker en <strong data-start=""764"" data-end=""777"">tändspole</strong> med en solid och hållbar funktion.</p>
<p data-start=""814"" data-end=""999"" class="""">✔ <strong data-start=""816"" data-end=""851"">Referens till Bosch mini system</strong><br data-start=""851"" data-end=""854"">
✔ <strong data-start=""856"" data-end=""868"">Storlek:</strong> 46,5 mm<br data-start=""876"" data-end=""879"">
✔ <strong data-start=""881"" data-end=""902"">Eftermarknadsdel:</strong> Tillverkad för att matcha kvalitetsstandarder<br data-start=""948"" data-end=""951"" data-is-only-node="""">
✔ <strong data-start=""953"" data-end=""964"">Passar:</strong> Flera mopeder och mindre motorer</p>
<p data-start=""1001"" data-end=""1126"" class="""">Välj denna <strong data-start=""1012"" data-end=""1025"">tändspole</strong> för en <strong data-start=""1033"" data-end=""1054"">pålitlig tändning</strong> och stabil drift, och få en <strong data-start=""1083"" data-end=""1103"">kostnadseffektiv</strong> lösning för din motor.</p>";tandspole-bosch-lilla-465mm;st;1.0;;;;ändspole Bosch Lilla 46,5mm – Mini System (Eftermarknadsdel);Eftermarknadsdel – Tändspole Bosch Lilla 46,5mm för mini system. Kompatibel med flera mopeder och mindre motorer. Bra kvalitet till ett konkurrenskraftigt pris.;;;;Moped / Scooter kategorier > Tändning/Generator;"Moped / Scooter kategorier > Tändning/Generator; Moped / Scooter kategorier > Tändning/Generator; Moped / Scooter kategorier > Tändning/Generator";;;"https://nycdn.nyehandel.se/store_f2366149-15ad-469a-9ecd-ed9f175d3e11/images/9ajQW93Y0XIMYC71742391914.jpeg;https://nycdn.nyehandel.se/store_f2366149-15ad-469a-9ecd-ed9f175d3e11/images/wp0Ri72kJvYxWZb1742391914.jpeg;https://nycdn.nyehandel.se/store_f2366149-15ad-469a-9ecd-ed9f175d3e11/images/srscohpQEh2Ijd61742391914.jpeg;https://nycdn.nyehandel.se/store_f2366149-15ad-469a-9ecd-ed9f175d3e11/images/rqJwxBvSSpWiEZJ1742391914.jpeg";https://nycdn.nyehandel.se/store_f2366149-15ad-469a-9ecd-ed9f175d3e11/images/9ajQW93Y0XIMYC71742391914.jpeg;550027812;;;;;;;;;;0;1.00;550027812;AD2-A2;25;689;0;85;365.3;;1;;;
75503;Topplock Sachs 50cc;published;;;"<p data-start=""276"" data-end=""564"" class="""">Detta <strong data-start=""282"" data-end=""294"">topplock</strong> från Sachs är designat för <strong data-start=""322"" data-end=""348"">50cc vindkylda motorer</strong> och passar perfekt på de flesta äldre Sachs-modeller (som har stora topplocket). Det stora, runda designet ger optimalt flöde och hjälper motorn att hålla sig sval. Ett utmärkt val som <strong data-start=""507"" data-end=""521"">ersättning</strong> eller <strong data-start=""528"" data-end=""544"">uppgradering</strong> för din mopedmotor.</p>
<p data-start=""566"" data-end=""810"" class="""">✔ <strong data-start=""568"" data-end=""607"">Passar vindkylda Sachs 50cc motorer</strong><br data-start=""607"" data-end=""610"">✔ <strong data-start=""674"" data-end=""701"">Högkvalitativt material</strong> som garanterar lång livslängd<br data-start=""731"" data-end=""734"">
✔ <strong data-start=""736"" data-end=""758"">Enkel installation</strong> – perfekt ersättare för gamla eller slitna topplock (topplockspackning behövs ej)</p>
<p data-start=""812"" data-end=""1016"" class=""""><strong data-start=""812"" data-end=""825"">Fördelar:</strong> Om du behöver ett <strong data-start=""844"" data-end=""857"">pålitligt</strong> och <strong data-start=""862"" data-end=""874"">hållbart</strong> topplock för din Sachs-motor, är detta ett utmärkt val. Säkerställ att din motor körs smidigt och effektivt med ett nytt, kvalitets topplock.</p>";topplock-sachs-50cc;st;1.0;;;;Topplock Sachs 50cc – Stora Runda Topplocket;Topplock Sachs 50cc, stora runda topplocket, passar vindkylda modeller. Perfekt ersättning för ditt gamla topplock.;;;;Moped / Scooter kategorier > Cylinder;"Moped / Scooter kategorier > Cylinder; Moped / Scooter kategorier > Cylinder";;;"https://nycdn.nyehandel.se/store_f2366149-15ad-469a-9ecd-ed9f175d3e11/images/ZP5zC4ai5yfrJJf1742391928.jpeg;https://nycdn.nyehandel.se/store_f2366149-15ad-469a-9ecd-ed9f175d3e11/images/vXDZsgmqkW0ZG9C1742391928.jpeg;https://nycdn.nyehandel.se/store_f2366149-15ad-469a-9ecd-ed9f175d3e11/images/yb8AkezzwS6tNMv1742391928.jpeg;https://nycdn.nyehandel.se/store_f2366149-15ad-469a-9ecd-ed9f175d3e11/images/7RBazALmEgCvZsA1742391928.jpeg;https://nycdn.nyehandel.se/store_f2366149-15ad-469a-9ecd-ed9f175d3e11/images/yIQamtIsCLq2Wtx1742391928.jpeg;https://nycdn.nyehandel.se/store_f2366149-15ad-469a-9ecd-ed9f175d3e11/images/fWpNI4s5X2STIqY1742391928.jpeg;https://nycdn.nyehandel.se/store_f2366149-15ad-469a-9ecd-ed9f175d3e11/images/qg91lt4G2Vy8KBc1742391928.jpeg";https://nycdn.nyehandel.se/store_f2366149-15ad-469a-9ecd-ed9f175d3e11/images/ZP5zC4ai5yfrJJf1742391928.jpeg;550029772;;;;;;;;;;0;0.00;550029772;G6-G7;25;360;0;11.34;124.74;;1;;;
75542;Kopplingkåpa packning Sachs 504/505;published;;;<p>Kopplingkåpa Packning Sachs 504/505</p>;kopplingkapa-packning-sachs-504505;st;1.0;;;;;;;;;Moped / Scooter kategorier > Packningar / packboxar;"Moped / Scooter kategorier > Packningar / packboxar; Moped / Scooter kategorier > Packningar / packboxar";;;https://nycdn.nyehandel.se/store_f2366149-15ad-469a-9ecd-ed9f175d3e11/images/ZMfmEqOSLgiIqqB1742391975.jpeg;;55006903;;;;;;;;;;100;51.00;55006903;C4-B7;25;28;0;1.6;1.6;;1;;;
76047;Framljus universal/Mustang modell Bullet;published;;;"<p>Framljus Universal/Mustang Model Bullet</p>
<p>NB! If used with a counter, the hole for the counter cable should be slightly enlarged.</p>";framljus-universalmustang-modell-bullet;st;1.0;;;;;;;;;Moped / Scooter kategorier > Belysning / Blinkers;"Moped / Scooter kategorier > Belysning / Blinkers; Moped / Scooter kategorier > Belysning / Blinkers; Moped / Scooter kategorier > Belysning / Blinkers";;;"https://nycdn.nyehandel.se/store_f2366149-15ad-469a-9ecd-ed9f175d3e11/images/1YML7vZFWSr7DiZ1742392042.jpeg;https://nycdn.nyehandel.se/store_f2366149-15ad-469a-9ecd-ed9f175d3e11/images/b8PsogHMCv4rsK31742392042.jpeg;https://nycdn.nyehandel.se/store_f2366149-15ad-469a-9ecd-ed9f175d3e11/images/KYwSjbeqErU9kDB1742392042.jpeg;https://nycdn.nyehandel.se/store_f2366149-15ad-469a-9ecd-ed9f175d3e11/images/Lmf9XRsJcWEB0X41742392042.jpeg;https://nycdn.nyehandel.se/store_f2366149-15ad-469a-9ecd-ed9f175d3e11/images/jIOh0CMeDhINJ6i1742392042.jpeg;https://nycdn.nyehandel.se/store_f2366149-15ad-469a-9ecd-ed9f175d3e11/images/OwlXIzFo6PRDZzC1742392043.jpeg;https://nycdn.nyehandel.se/store_f2366149-15ad-469a-9ecd-ed9f175d3e11/images/x7N90LmNWRnxDDQ1742392043.jpeg;https://nycdn.nyehandel.se/store_f2366149-15ad-469a-9ecd-ed9f175d3e11/images/SBQBu8nEymXJzWD1742392043.jpeg;https://nycdn.nyehandel.se/store_f2366149-15ad-469a-9ecd-ed9f175d3e11/images/PP13baKhgPEkpu51742392043.jpeg;https://nycdn.nyehandel.se/store_f2366149-15ad-469a-9ecd-ed9f175d3e11/images/ePzzBzXlhBDlvBF1742392043.jpeg;https://nycdn.nyehandel.se/store_f2366149-15ad-469a-9ecd-ed9f175d3e11/images/71yT6isYHLL1KAo1742392043.jpeg";https://nycdn.nyehandel.se/store_f2366149-15ad-469a-9ecd-ed9f175d3e11/images/1YML7vZFWSr7DiZ1742392042.jpeg;550029612;;;;;;;;;;410;0.00;550029612;L1-D1;25;476;0;266;266;;1;;;
76109;Styrstång Mcb Transport 1189 Mfl;published;;;"<p>Styrlänk /Styrstag främre 1189 flakmoped (den med justering) som går mellan hjulen.</p>
<p>OBS Svartlackerat</p>";styrstang-mcb-transport-1189-mfl;st;1.0;;;;;;;;;Moped / Scooter kategorier > Hjul;"Moped / Scooter kategorier > Hjul; Moped / Scooter kategorier > Styre/Handtag";;;"https://nycdn.nyehandel.se/store_f2366149-15ad-469a-9ecd-ed9f175d3e11/images/oCkgy2yPHzNyrMn1742392057.jpeg;https://nycdn.nyehandel.se/store_f2366149-15ad-469a-9ecd-ed9f175d3e11/images/JoINSkIkojumBUe1742392057.jpeg";;550029672;;;;;;;;;;450;0.00;550029672;;25;359.2;0;165;165;;1;;;
76299;Gummihandtag majskolv 22/24 grå;published;;;<p>115mm lång</p>;gummihandtag-majskolv-2224-gra;st;1.0;;;;;;;;;Moped / Scooter kategorier > Styre/Handtag;"Moped / Scooter kategorier > Styre/Handtag; Moped / Scooter kategorier > Styre/Handtag; Moped / Scooter kategorier > Styre/Handtag; Moped / Scooter kategorier > Styre/Handtag; Moped / Scooter kategorier > Styre/Handtag; Moped / Scooter kategorier > Styre/Handtag; Moped / Scooter kategorier > Styre/Handtag; Moped / Scooter kategorier > Styre/Handtag";;;"https://nycdn.nyehandel.se/store_f2366149-15ad-469a-9ecd-ed9f175d3e11/images/uDXXlcM0gceRgbS1742392092.jpeg;https://nycdn.nyehandel.se/store_f2366149-15ad-469a-9ecd-ed9f175d3e11/images/hBBLgqK6FX33GWo1742392092.jpeg;https://nycdn.nyehandel.se/store_f2366149-15ad-469a-9ecd-ed9f175d3e11/images/RJblCC7UJvTUr2H1742392092.jpeg;https://nycdn.nyehandel.se/store_f2366149-15ad-469a-9ecd-ed9f175d3e11/images/0IGuJOzCAN1X9y01742392092.jpeg;https://nycdn.nyehandel.se/store_f2366149-15ad-469a-9ecd-ed9f175d3e11/images/uCmiRFdjxRTFBYZ1742392092.jpeg;https://nycdn.nyehandel.se/store_f2366149-15ad-469a-9ecd-ed9f175d3e11/images/MajcgA5o9QccMRD1742392092.png";;550030173;;;;;;;;;;120;1.00;550030173;;25;119.2;0;24.7;24.7;;1;;;
76336;Packbox 22x32x7 Vevaxel Jawa 210;published;;;;packbox-22x32x7-vevaxel-jawa-210;st;1.0;;;;;;;;;Moped / Scooter kategorier > Packningar / packboxar;"Moped / Scooter kategorier > Vevaxel; Moped / Scooter kategorier > Packningar / packboxar";;;"https://nycdn.nyehandel.se/store_f2366149-15ad-469a-9ecd-ed9f175d3e11/images/R6vWbpzmgtN6V9q1742392099.jpeg;https://nycdn.nyehandel.se/store_f2366149-15ad-469a-9ecd-ed9f175d3e11/images/ibbZYlDQjWDbplo1742392099.jpeg;https://nycdn.nyehandel.se/store_f2366149-15ad-469a-9ecd-ed9f175d3e11/images/e8FFFPVnpYMms2m1742392099.jpeg";;550030205;;;;;;;;;;0;13.00;550030205;;25;20;0;0;5.81;;1;;;
76505;"Förgasarekit Yamaha DT 16mm ""Typ Mikuni""";published;;;;forgasarekit-yamaha-dt-16mm-typ-mikuni;st;1.0;;;;;;;;;Moped / Scooter kategorier > Förgasare;Moped / Scooter kategorier > Förgasare;;;"https://nycdn.nyehandel.se/store_f2366149-15ad-469a-9ecd-ed9f175d3e11/images/TrEOh0eJDovVemh1742392142.jpeg;https://nycdn.nyehandel.se/store_f2366149-15ad-469a-9ecd-ed9f175d3e11/images/HoOuRDGaaPhA9Cn1742392142.jpeg;https://nycdn.nyehandel.se/store_f2366149-15ad-469a-9ecd-ed9f175d3e11/images/Jn3DiKZF5C35CmT1742392142.jpeg;https://nycdn.nyehandel.se/store_f2366149-15ad-469a-9ecd-ed9f175d3e11/images/QVxXDuIPjxvZFzC1742392142.jpeg;https://nycdn.nyehandel.se/store_f2366149-15ad-469a-9ecd-ed9f175d3e11/images/xMgwb5L6S7g3b5H1742392142.jpeg;https://nycdn.nyehandel.se/store_f2366149-15ad-469a-9ecd-ed9f175d3e11/images/hZLyt6IEMqUgzoL1742392142.jpeg";https://nycdn.nyehandel.se/store_f2366149-15ad-469a-9ecd-ed9f175d3e11/images/TrEOh0eJDovVemh1742392142.jpeg;550030761;;;;;;;;;;800;0.00;550030761;;25;636;0;0;263.92;;1;;;
77287;Luftfilter Sym Jet Euro X 2 takt;published;;;"<p>Luftfilter Sym Jet Euro X 2 takt</p>
<p>Sym Mask 50cc,<br />Sym Jet 50cc.<br />Sym Jet Basix 50cc,<br />Sym Jet Euro-X 50cc,<br />Sym Jungle 50cc,<br />Sym Red Devil 50cc</p>";luftfilter-sym-jet-euro-x-2-takt;st;1.0;;;;;;;;;Moped / Scooter kategorier > Filter;Moped / Scooter kategorier > Filter;;;https://nycdn.nyehandel.se/store_f2366149-15ad-469a-9ecd-ed9f175d3e11/images/zTV1uXt4OhxbSbn1742392305.jpeg;;550031523;;;;;;;;;;0;4.00;550031523;;25;47.2;0;0;19.98;;1;;;
77802;Flottörhuspackning Encarwi ( Anker Laura/Solifer/Tomos/mfl);published;;;;flottorhuspackning-encarwi-anker-laurasolifertomosmfl;st;1.0;;;;;;;;;Moped / Scooter kategorier > Förgasare;"Moped / Scooter kategorier > Förgasare; Moped / Scooter kategorier > Förgasare; Moped / Scooter kategorier > Packningar / packboxar";;;"https://nycdn.nyehandel.se/store_f2366149-15ad-469a-9ecd-ed9f175d3e11/images/EYHZgX4beE9QjaO1742392393.jpeg;https://nycdn.nyehandel.se/store_f2366149-15ad-469a-9ecd-ed9f175d3e11/images/mQ1mrAjozZAHpqa1742392393.jpeg;https://nycdn.nyehandel.se/store_f2366149-15ad-469a-9ecd-ed9f175d3e11/images/WtR7y3kVOsegFEc1742392393.jpeg;https://nycdn.nyehandel.se/store_f2366149-15ad-469a-9ecd-ed9f175d3e11/images/yiNdhZd2LuHMHfW1742392393.jpeg";;550031964;;;;;;;;;;10;31.00;550031964;;25;12;0;0;1.52;;1;;;
78059;Avgassystem Tomos A3/35 sport svart Laser;published;;;<p>Exhaust Tomos A3/35 Bullet Chrome</p>;avgassystem-tomos-a335-sport-svart-laser;st;1.0;;;;;;;;;Moped / Scooter kategorier > Avgassystem;Moped / Scooter kategorier > Avgassystem;;;"https://nycdn.nyehandel.se/store_f2366149-15ad-469a-9ecd-ed9f175d3e11/images/3XubxAygnh3awrk1742392413.jpeg;https://nycdn.nyehandel.se/store_f2366149-15ad-469a-9ecd-ed9f175d3e11/images/b0RPt5pzuXgeB7t1742392414.jpeg;https://nycdn.nyehandel.se/store_f2366149-15ad-469a-9ecd-ed9f175d3e11/images/ShVhh9oh6cFGGFi1742392414.jpeg;https://nycdn.nyehandel.se/store_f2366149-15ad-469a-9ecd-ed9f175d3e11/images/XP726dgOH3Eh72Z1742392414.jpeg;https://nycdn.nyehandel.se/store_f2366149-15ad-469a-9ecd-ed9f175d3e11/images/9wqLd60M5aBkm9m1742392414.jpeg;https://nycdn.nyehandel.se/store_f2366149-15ad-469a-9ecd-ed9f175d3e11/images/v9qDdnZjxxfOIn91742392414.jpeg;https://nycdn.nyehandel.se/store_f2366149-15ad-469a-9ecd-ed9f175d3e11/images/kBlduETLDOJ3wZG1742392414.jpeg;https://nycdn.nyehandel.se/store_f2366149-15ad-469a-9ecd-ed9f175d3e11/images/zPzLUxqsWCp8Xrx1742392414.jpeg";https://nycdn.nyehandel.se/store_f2366149-15ad-469a-9ecd-ed9f175d3e11/images/3XubxAygnh3awrk1742392413.jpeg;550032036;;;;;;;;;;1000;6.00;550012982;E2-A1;25;479.2;0;109.5;109.5;;1;;;
78063;Kickstart axel bricka 15X28X0.5 Honda MB50/MT50/MB80/MT80 15mm;published;;;<p>Kickstart axel bricka 15X28X0.5 Honda MB50 / MT50 / MB80 / MT80 15mm</p><p>OEM:</p>;kickstart-axel-bricka-15x28x05-honda-mb50-mt50-mb80-mt80-15mm;st;1.0;;;;;;;;;Moped / Scooter kategorier > Pedaler;Moped / Scooter kategorier > Pedaler;;;"https://nycdn.nyehandel.se/store_f2366149-15ad-469a-9ecd-ed9f175d3e11/images/tC3Sd5Dt3kUSElV1742392415.jpeg;https://nycdn.nyehandel.se/store_f2366149-15ad-469a-9ecd-ed9f175d3e11/images/ZK5TYPdOruISrWz1742392415.jpeg;https://nycdn.nyehandel.se/store_f2366149-15ad-469a-9ecd-ed9f175d3e11/images/Jz37WyMzD5tqdF21742392416.jpeg;https://nycdn.nyehandel.se/store_f2366149-15ad-469a-9ecd-ed9f175d3e11/images/CHKDTZZHlxpYm151742392415.jpeg";https://nycdn.nyehandel.se/store_f2366149-15ad-469a-9ecd-ed9f175d3e11/images/tC3Sd5Dt3kUSElV1742392415.jpeg;550019609;;;;;;;;;;10;6.00;550019609;;25;89.6;0;44.58;44.58;;1;;;
78287;Fjäder till verktygslåda Jawa 210;published;;;<p>Fjäder till verktygslåda Jawa 210<br />Jawa orginalnummer 3151 161 19 450<br />Rex nummer 210 10 51 000</p>;fjader-till-verktygslada-jawa-210;st;1.0;;;;;;;;;Moped / Scooter kategorier > Ramdelar / Sving;"Moped / Scooter kategorier > Ramdelar / Sving; Moped / Scooter kategorier > Verktyg";;;"https://nycdn.nyehandel.se/store_f2366149-15ad-469a-9ecd-ed9f175d3e11/images/5eA7EZCtHKYApiT1742392476.jpeg;https://nycdn.nyehandel.se/store_f2366149-15ad-469a-9ecd-ed9f175d3e11/images/PL8FL7EEllwLuLr1742392476.jpeg;https://nycdn.nyehandel.se/store_f2366149-15ad-469a-9ecd-ed9f175d3e11/images/OBnAZaltIcC6dnk1742392476.jpeg;https://nycdn.nyehandel.se/store_f2366149-15ad-469a-9ecd-ed9f175d3e11/images/xTiyxuxIXITITBD1742392476.jpeg";;550032125;;;;;;;;;;0;8.00;550032125;;25;39.2;0;0;0.33;;1;;;
